1,2,3,4,5,6,7,8,9,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780,785,790,795,800,805,810,815,820,825,830,835,840,845,850,855,860,865,870,875,880,885,890,895,900,905,910,915,920,925,930,935,940,945,950,955,960,965,970,975,980,985,990,995
-0.6615179,-0.9338558,-1.353136,-1.61938,-1.787085,-1.874219,-1.887426,-1.92008,-2.010408,-2.097891,-2.495327,-2.391232,-2.910617,-4.527472,-5.697766,-7.69496,-7.542752,-9.935903,-9.189975,-10.96496,-9.658988,-14.84752,-15.33718,-13.37968,-15.72044,-13.52154,-13.9839,-15.97467,-15.81406,-17.5852,-17.45936,-12.96804,-15.13551,-11.78223,-15.59513,-15.87889,-18.6893,-18.51293,-19.93192,-19.92553,-19.63637,-20.65788,-21.17628,-21.70049,-21.16124,-22.58346,-22.78131,-24.06636,-22.29595,-24.01078,-25.54454,-26.29348,-24.89548,-25.98072,-26.81839,-27.4081,-28.46223,-28.65746,-29.1673,-33.96815,-29.932,-29.39287,-31.73441,-30.33805,-31.49433,-27.96118,-28.8048,-29.38349,-27.87225,-24.67536,-21.3786,-23.36687,-20.22925,-19.38624,-22.702,-22.59681,-24.38673,-26.56761,-26.1731,-26.19478,-28.69511,-27.59786,-28.30547,-29.49823,-31.07219,-29.83584,-29.87142,-30.11611,-32.63182,-33.09541,-32.71161,-33.08799,-33.36062,-34.05029,-33.446,-33.36937,-35.12468,-34.54486,-35.94807,-36.81988,-35.04025,-37.92272,-35.51566,-36.92632,-40.0531,-35.83889,-38.64615,-37.70126,-39.31138,-37.88264,-39.06579,-39.96154,-38.97215,-38.29798,-39.59424,-41.66138,-41.23714,-41.19713,-41.94785,-40.42284,-42.23993,-41.31203,-39.94843,-42.38476,-42.80544,-43.59563,-42.14607,-43.2933,-43.43108,-42.67699,-43.40399,-46.30738,-42.39699,-44.78328,-43.43158,-48.07799,-42.46981,-45.21318,-41.54636,-44.77758,-47.72977,-46.30053,-44.80692,-45.55438,-48.48145,-48.59025,-47.29842,-44.94217,-47.07269,-46.59966,-52.78291,-49.90247,-50.5628,-48.4848,-51.75204,-45.83951,-50.20146,-52.25954,-47.54138,-53.71077,-45.60906,-48.60246,-50.00123,-54.1851,-48.10065,-56.00694,-53.43282,-51.63524,-49.29319,-48.50889,-54.54313,-50.96119,-51.79903,-51.3171,-51.11122,-48.60985,-52.40672,-54.71427,-49.77228,-52.61554,-53.20353,-48.8391,-51.1292,-56.43439,-46.58455,-54.42387,-46.76268,-55.8386,-54.86514,-50.45067,-48.672,-50.43282,-48.8391,-55.58583,-53.858,-51.73124,-52.02465,-52.05612,-57.26465,-46.95987,-56.96827,-55.36963,-49.26574,-56.96827,-55.39853,-56.29615,-52.1353
-17.28,-21.6,-24.03,-23.76,-24.3,-24.48001,-25.2,-26.64,-28.53,-29.7,-35.55001,-45,-56.25,-63.90001,-69.75,-82.8,-86.85001,-76.5,-66.15,-88.2,-92.25,-91.8,-99.00001,-100.8,-103.5,-107.1,-103.05,-108,-104.4,-90.9,-76.5,-72.00001,-90,-109.8,-119.25,-129.6,-127.8,-139.5,-138.15,-136.8,-150.3,-149.4,-148.5,-147.6,-146.7,-162.9,-162.45,-162,-161.55,-180,-160.65,-160.2,-159.75,-180,-180,-180,-180,-180,-157.05,-156.6,-156.15,-155.7,-155.25,-154.8,-128.7,-127.8,-153.45,-126,-137.25,-152.1,-151.65,-151.2,-180,-211.5,-210.15,-237.6,-235.8,-202.5,-200.25,-230.4,-228.6,-46.8,-225,-223.2,-256.05,-254.7,-217.8,-252,-250.65,-249.3,-247.95,-246.6,-245.25,-243.9,-281.7,-241.2,-239.85,-279,-237.15,-277.2,-234.45,-317.7,-274.5,-273.6,-272.7,-271.8,-270.9,-270,-269.1,-268.2,-267.3,-266.4,-265.5,-264.6,-311.85,-311.4,-261.9,-310.5,-310.05,-309.6,-309.15,-308.7,-308.25,-255.6,-307.35,-306.9,-306.45,-306,-305.55,-305.1,-304.65,-304.2,0,0,0,0,-301.95,0,-297.9,-300.6,-300.15,-299.7,-299.25,0,0,0,-297.45,-297,0,-296.1,0,0,0,0,-315.45,0,0,-3.218651E-05,-292.05,-277.2001,0,28.80001,-69.74999,-27.00003,-321.3,-13.49999,-13.49996,0,0,13.49991,-319.5001,-279.0001,-299.2501,-232.2002,-226.7999,-208.7999,-102.1502,-58.4994,-2.249515,-293.3996,-211.949,-196.1998,0,28.80001,-9.449976,-315.8999,29.70017,-252.0003,-242.5499,-221.4004,0,-3.599979,-83.24999,0,13.95003,-320.4,-8.10005,-319.4997,-259.2002,-273.6005,-184.05,-182.7005,-164.2494,-43.19989,-6.301006,-315.0009,-252.9003
