X-TCMD,X-FRTCM,X-FREQ
-0.013732491,0,1
-0.013732491,-0.041197475,1
-0.013732491,-0.041197475,1
-0.013732491,-0.041197475,1
-0.013732491,-0.041197475,1
-0.013732491,-0.08239495,1
-0.013732491,-0.08239495,1
-0.013732491,-0.08239495,1
-0.027464982,-0.123592421,1
-0.041197475,-0.123592421,1
-0.041197475,-0.123592421,1
-0.041197475,-0.123592421,1
-0.041197475,-0.1647899,1
-0.041197475,-0.1647899,1
-0.041197475,-0.1647899,1
-0.041197475,-0.1647899,1
-0.041197475,-0.205987364,1
-0.041197475,-0.205987364,1
-0.041197475,-0.205987364,1
-0.041197475,-0.205987364,1
-0.041197475,-0.247184843,1
-0.041197475,-0.247184843,1
-0.041197475,-0.247184843,1
-0.041197475,-0.247184843,1
-0.041197475,-0.288382322,1
-0.041197475,-0.288382322,1
-0.041197475,-0.288382322,1
-0.041197475,-0.288382322,1
-0.041197475,-0.3295798,1
-0.041197475,-0.3295798,1
-0.041197475,-0.3295798,1
-0.041197475,-0.3295798,1
-0.041197475,-0.370777249,1
-0.041197475,-0.370777249,1
-0.041197475,-0.370777249,1
-0.041197475,-0.370777249,1
-0.041197475,-0.411974728,1
-0.041197475,-0.411974728,1
-0.041197475,-0.411974728,1
-0.041197475,-0.411974728,1
-0.054929964,-0.453172207,1
-0.054929964,-0.453172207,1
-0.054929964,-0.453172207,1
-0.054929964,-0.453172207,1
-0.041197475,-0.494369686,1
-0.041197475,-0.494369686,1
-0.041197475,-0.494369686,1
-0.041197475,-0.494369686,1
-0.054929964,-0.535567164,1
-0.054929964,-0.535567164,1
-0.054929964,-0.535567164,1
-0.054929964,-0.576764643,1
-0.041197475,-0.576764643,1
-0.041197475,-0.576764643,1
-0.041197475,-0.576764643,1
-0.041197475,-0.617962122,1
-0.068662457,-0.617962122,1
-0.068662457,-0.617962122,1
-0.068662457,-0.617962122,1
-0.068662457,-0.659159601,1
-0.054929964,-0.659159601,1
-0.054929964,-0.659159601,1
-0.054929964,-0.659159601,1
-0.054929964,-0.714089513,1
-0.054929964,-0.714089513,1
-0.054929964,-0.714089513,1
-0.054929964,-0.714089513,1
-0.054929964,-0.755286992,1
-0.054929964,-0.755286992,1
-0.054929964,-0.755286992,1
-0.054929964,-0.755286992,1
-0.054929964,-0.79648447,1
-0.054929964,-0.79648447,1
-0.054929964,-0.79648447,1
-0.054929964,-0.79648447,1
-0.054929964,-0.837681949,1
-0.068662457,-0.837681949,1
-0.068662457,-0.837681949,1
-0.068662457,-0.837681949,1
-0.068662457,-0.878879428,1
-0.068662457,-0.878879428,1
-0.068662457,-0.878879428,1
-0.068662457,-0.878879428,1
-0.08239495,-0.920076907,1
-0.08239495,-0.920076907,1
-0.08239495,-0.920076907,1
-0.08239495,-0.920076907,1
-0.08239495,-0.961274385,1
-0.096127436,-0.961274385,1
-0.096127436,-0.961274385,1
-0.096127436,-0.961274385,1
-0.096127436,-1.002471805,1
-0.109859928,-1.002471805,1
-0.109859928,-1.002471805,1
-0.109859928,-1.043669343,1
-0.109859928,-1.043669343,1
-0.109859928,-1.043669343,1
-0.109859928,-1.043669343,1
-0.109859928,-1.084866762,1
-0.109859928,-1.084866762,1
-0.123592421,-1.084866762,1
-0.123592421,-1.084866762,1
-0.123592421,-1.126064301,1
-0.123592421,-1.126064301,1
-0.109859928,-1.126064301,1
-0.109859928,-1.126064301,1
-0.109859928,-1.16726172,1
-0.123592421,-1.16726172,1
-0.151057407,-1.16726172,1
-0.151057407,-1.16726172,1
-0.151057407,-1.208459258,1
-0.151057407,-1.208459258,1
-0.137324914,-1.208459258,1
-0.137324914,-1.208459258,1
-0.137324914,-1.249656677,1
-0.137324914,-1.249656677,1
-0.151057407,-1.249656677,1
-0.151057407,-1.249656677,1
