X-TCMD,X-FRTCM,X-FREQ
0,0,1
0,-0.08239495,1
0,-0.08239495,1
0,-0.08239495,1
0,-0.08239495,1
0,-0.1647899,1
0,-0.1647899,1
0,-0.1647899,1
0,-0.247184843,1
0,-0.247184843,1
0,-0.247184843,1
0,-0.247184843,1
0,-0.3295798,1
0,-0.3295798,1
0,-0.3295798,1
0,-0.3295798,1
-0.013732491,-0.411974728,1
-0.013732491,-0.411974728,1
-0.027464982,-0.411974728,1
-0.027464982,-0.411974728,1
-0.027464982,-0.494369686,1
-0.027464982,-0.494369686,1
-0.027464982,-0.494369686,1
-0.041197475,-0.494369686,1
-0.068662457,-0.576764643,1
-0.068662457,-0.576764643,1
-0.068662457,-0.576764643,1
-0.068662457,-0.576764643,1
-0.08239495,-0.672892034,1
-0.08239495,-0.672892034,1
-0.08239495,-0.672892034,1
-0.08239495,-0.672892034,1
-0.08239495,-0.755286992,1
-0.08239495,-0.755286992,1
-0.08239495,-0.755286992,1
-0.08239495,-0.755286992,1
-0.096127436,-0.837681949,1
-0.096127436,-0.837681949,1
-0.096127436,-0.837681949,1
-0.096127436,-0.837681949,1
-0.096127436,-0.920076907,1
-0.096127436,-0.920076907,1
-0.096127436,-0.920076907,1
-0.096127436,-0.920076907,1
-0.109859928,-1.002471805,1
-0.109859928,-1.002471805,1
-0.109859928,-1.002471805,1
-0.109859928,-1.002471805,1
-0.123592421,-1.084866762,1
-0.123592421,-1.084866762,1
-0.137324914,-1.084866762,1
-0.137324914,-1.16726172,1
-0.151057407,-1.16726172,1
-0.151057407,-1.16726172,1
-0.151057407,-1.16726172,1
-0.151057407,-1.249656677,1
-0.1647899,-1.249656677,1
-0.1647899,-1.249656677,1
-0.1647899,-1.249656677,1
-0.1647899,-1.345784068,1
-0.1647899,-1.345784068,1
-0.1647899,-1.345784068,1
-0.1647899,-1.345784068,1
-0.1647899,-1.428179026,1
-0.178522378,-1.428179026,1
-0.178522378,-1.428179026,1
-0.178522378,-1.428179026,1
-0.178522378,-1.510573983,1
-0.205987364,-1.510573983,1
-0.205987364,-1.510573983,1
-0.205987364,-1.510573983,1
-0.205987364,-1.592968941,1
-0.219719857,-1.592968941,1
-0.219719857,-1.592968941,1
-0.219719857,-1.592968941,1
-0.219719857,-1.675363898,1
-0.247184843,-1.675363898,1
-0.247184843,-1.675363898,1
-0.247184843,-1.675363898,1
-0.247184843,-1.757758856,1
-0.247184843,-1.757758856,1
-0.247184843,-1.757758856,1
-0.260917336,-1.757758856,1
-0.260917336,-1.840153813,1
-0.274649829,-1.840153813,1
-0.274649829,-1.840153813,1
-0.274649829,-1.840153813,1
-0.274649829,-1.922548771,1
-0.302114815,-1.922548771,1
-0.302114815,-1.922548771,1
-0.302114815,-1.922548771,1
-0.302114815,-2.004943609,1
-0.302114815,-2.004943609,1
-0.302114815,-2.004943609,1
-0.302114815,-2.087338686,1
-0.302114815,-2.087338686,1
-0.370777249,-2.087338686,1
-0.398242235,-2.087338686,1
-0.425707221,-2.169733524,1
-0.425707221,-2.169733524,1
-0.453172207,-2.169733524,1
-0.453172207,-2.169733524,1
-0.453172207,-2.252128601,1
-0.453172207,-2.252128601,1
-0.4669047,-2.252128601,1
-0.4669047,-2.252128601,1
-0.480637193,-2.334523439,1
-0.480637193,-2.334523439,1
-0.508102179,-2.334523439,1
-0.508102179,-2.334523439,1
-0.508102179,-2.416918516,1
-0.508102179,-2.416918516,1
-0.535567164,-2.416918516,1
-0.535567164,-2.416918516,1
-0.535567164,-2.513045788,1
-0.535567164,-2.513045788,1
-0.56303215,-2.513045788,1
-0.56303215,-2.513045788,1
-0.56303215,-2.595440865,1
-0.56303215,-2.595440865,1
-0.576764643,-2.595440865,1
-0.576764643,-2.595440865,1
-0.576764643,-2.677835703,1
-0.576764643,-2.677835703,1
-0.604229629,-2.677835703,1
-0.604229629,-2.677835703,1
-0.604229629,-2.76023078,1
-0.604229629,-2.76023078,1
-0.645427108,-2.76023078,1
-0.645427108,-2.76023078,1
-0.645427108,-2.842625618,1
-0.645427108,-2.842625618,1
-0.659159601,-2.842625618,1
-0.659159601,-2.925020695,1
-0.659159601,-2.925020695,1
-0.659159601,-2.925020695,1
-0.70035702,-2.925020695,1
-0.70035702,-3.007415533,1
-0.70035702,-3.007415533,1
-0.70035702,-3.007415533,1
-0.755286992,-3.007415533,1
-0.782751977,-3.08981061,1
-0.79648447,-3.08981061,1
-0.810216963,-3.08981061,1
-0.837681949,-3.08981061,1
-0.837681949,-3.172205448,1
-0.837681949,-3.172205448,1
-0.837681949,-3.172205448,1
-0.878879428,-3.172205448,1
-0.878879428,-3.240867853,1
-0.878879428,-3.240867853,1
-0.878879428,-3.240867853,1
-0.906344414,-3.240867853,1
-0.920076907,-3.32326293,1
-0.920076907,-3.32326293,1
-0.920076907,-3.32326293,1
-0.961274385,-3.32326293,1
-0.961274385,-3.405657768,1
-0.961274385,-3.405657768,1
-0.961274385,-3.405657768,1
-1.016204357,-3.405657768,1
-1.016204357,-3.488052845,1
-1.016204357,-3.488052845,1
-1.016204357,-3.488052845,1
-1.043669343,-3.488052845,1
-1.043669343,-3.570447683,1
-1.043669343,-3.570447683,1
-1.043669343,-3.570447683,1
-1.139796734,-3.570447683,1
-1.194726706,-3.652842522,1
-1.222191691,-3.652842522,1
-1.249656677,-3.652842522,1
-1.304586649,-3.652842522,1
-1.304586649,-3.735237598,1
-1.304586649,-3.735237598,1
-1.290854216,-3.735237598,1
-1.332051635,-3.817632437,1
-1.332051635,-3.817632437,1
-1.332051635,-3.817632437,1
-1.332051635,-3.817632437,1
-1.386981606,-3.900027514,1
-1.386981606,-3.900027514,1
-1.386981606,-3.900027514,1
-1.373249054,-3.900027514,1
-1.414446592,-3.982422352,1
-1.414446592,-3.982422352,1
-1.414446592,-3.982422352,1
-1.414446592,-3.982422352,1
-1.455644011,-4.064817429,1
-1.455644011,-4.064817429,1
-1.455644011,-4.064817429,1
-1.469376564,-4.064817429,1
-1.565503955,-4.133479595,1
-1.592968941,-4.133479595,1
-1.606701493,-4.133479595,1
-1.620433927,-4.133479595,1
-1.661631465,-4.215874672,1
-1.647898912,-4.215874672,1
-1.647898912,-4.215874672,1
-1.647898912,-4.215874672,1
-1.702828884,-4.298269749,1
-1.702828884,-4.298269749,1
-1.702828884,-4.298269749,1
-1.689096451,-4.298269749,1
-1.744026423,-4.380664825,1
-1.744026423,-4.380664825,1
-1.744026423,-4.380664825,1
-1.744026423,-4.380664825,1
-1.798956275,-4.463059425,1
-1.798956275,-4.463059425,1
-1.798956275,-4.463059425,1
-1.798956275,-4.463059425,1
-1.840153813,-4.545454502,1
-1.826421261,-4.545454502,1
-1.826421261,-4.545454502,1
-1.826421261,-4.545454502,1
-1.881351233,-4.614117146,1
-1.881351233,-4.614117146,1
-1.881351233,-4.614117146,1
-1.881351233,-4.696511745,1
-1.950013757,-4.696511745,1
-1.977478743,-4.696511745,1
-1.977478743,-4.696511745,1
-1.977478743,-4.778906822,1
-2.032408714,-4.778906822,1
-2.032408714,-4.778906822,1
-2.032408714,-4.778906822,1
-2.046141148,-4.861301899,1
-2.101071119,-4.861301899,1
-2.101071119,-4.861301899,1
-2.087338686,-4.861301899,1
-2.087338686,-4.929964066,1
-2.142268658,-4.929964066,1
-2.142268658,-4.929964066,1
-2.142268658,-4.929964066,1
-2.142268658,-5.012359142,1
-2.197198629,-5.012359142,1
-2.183466196,-5.012359142,1
-2.183466196,-5.012359142,1
-2.183466196,-5.094754219,1
-2.238395929,-5.094754219,1
-2.238395929,-5.094754219,1
-2.238395929,-5.094754219,1
-2.238395929,-5.163416862,1
-2.293325901,-5.163416862,1
-2.293325901,-5.163416862,1
-2.293325901,-5.163416862,1
-2.293325901,-5.245811462,1
-2.375720978,-5.245811462,1
-2.416918516,-5.245811462,1
-2.444383383,-5.245811462,1
-2.444383383,-5.328206539,1
-2.499313354,-5.328206539,1
-2.499313354,-5.328206539,1
-2.499313354,-5.328206539,1
-2.485580921,-5.396869183,1
-2.554243326,-5.396869183,1
-2.554243326,-5.396869183,1
-2.554243326,-5.479263783,1
-2.554243326,-5.479263783,1
-2.609173298,-5.479263783,1
-2.609173298,-5.479263783,1
-2.609173298,-5.561658859,1
-2.609173298,-5.561658859,1
