"Frequency Response"
"Axis-2: 1 - 1000Hz"
"Index","Frequency","Gain","Phase","Frequency","Gain","Phase"
"","Hz","dB","deg","Hz","dB","deg"
87,123.000000,2.482455,-58.749273,123.000000,-13.284221,-138.738499
88,125.000000,2.639080,-61.484245,125.000000,-13.574486,-139.771449
89,128.000000,2.536756,-62.502743,128.000000,-13.697529,-139.593845
90,131.000000,2.267902,-68.318344,131.000000,-14.328525,-143.051078
91,134.000000,2.594665,-62.365905,134.000000,-14.406380,-140.500689
92,138.000000,2.730163,-73.090217,138.000000,-14.215018,-141.506153
93,141.000000,2.819351,-71.059136,141.000000,-14.504223,-143.498476
94,144.000000,2.959973,-70.195844,144.000000,-14.510131,-143.186411
95,147.000000,3.157170,-81.212199,147.000000,-14.695794,-148.920747
96,151.000000,3.207659,-82.039821,151.000000,-15.723687,-150.108162
97,154.000000,3.873536,-86.252682,154.000000,-15.386457,-152.101723
98,158.000000,3.277583,-92.670694,158.000000,-16.087190,-152.766172
99,162.000000,2.501688,-93.069255,162.000000,-16.695458,-151.642782
100,165.000000,3.654850,-99.170721,165.000000,-16.468434,-153.482554
101,169.000000,3.267887,-94.255470,169.000000,-16.217632,-155.924769
102,173.000000,3.259471,-106.844716,173.000000,-16.984134,-158.634502
103,177.000000,2.301993,-111.005820,177.000000,-17.329647,-159.546972
104,181.000000,3.706300,-109.935967,181.000000,-17.118244,-161.905186
105,186.000000,3.021788,-124.586602,186.000000,-17.780330,-164.504477
106,190.000000,2.697899,-129.900720,190.000000,-18.194484,-167.364777
107,194.000000,2.891141,-129.649754,194.000000,-18.274155,-167.351208
108,199.000000,2.394482,-139.002642,199.000000,-18.665150,-169.416820
109,204.000000,1.786126,-142.788380,204.000000,-18.957695,-171.041657
110,208.000000,1.161166,-147.298278,208.000000,-19.307823,-172.695767
111,213.000000,0.356002,-152.391128,213.000000,-19.700801,-174.249598
112,218.000000,0.771160,-154.308718,218.000000,-19.692937,-175.015788
113,223.000000,0.024792,-163.268225,223.000000,-20.108407,-179.179640
114,229.000000,-0.642930,-167.955786,229.000000,-20.427098,-180.727273
115,234.000000,-1.238001,-171.575639,234.000000,-20.799578,-182.776413
116,239.000000,-1.908752,-175.833976,239.000000,-21.123964,-184.602058
117,245.000000,-3.370333,-182.853958,245.000000,-21.803111,-188.894821
118,251.000000,-4.189020,-185.130496,251.000000,-22.210691,-189.592075
119,257.000000,-4.592324,-185.270039,257.000000,-22.398595,-190.338994
120,263.000000,-4.931318,-190.066284,263.000000,-22.549744,-193.401049
121,269.000000,-5.507344,-193.621577,269.000000,-22.748274,-195.239642
122,275.000000,-6.783929,-198.933665,275.000000,-23.341569,-199.887244
123,281.000000,-7.550698,-201.800010,281.000000,-23.639940,-200.905362
124,288.000000,-8.235552,-204.007271,288.000000,-23.914014,-203.757537
125,295.000000,-9.371311,-207.274460,295.000000,-24.373912,-205.719976
126,301.000000,-9.837180,-208.987840,301.000000,-24.674721,-207.779232
127,309.000000,-10.426441,-210.329157,309.000000,-24.889165,-208.632832
128,316.000000,-11.599870,-214.706576,316.000000,-25.313960,-212.977652
129,323.000000,-12.445795,-216.524614,323.000000,-25.446053,-214.457551
130,331.000000,-13.724665,-217.304467,331.000000,-26.176836,-218.786251
131,338.000000,-14.214721,-218.775165,338.000000,-26.257854,-219.732703
132,346.000000,-15.474276,-218.512531,346.000000,-26.886941,-224.678912
133,354.000000,-15.857098,-218.084930,354.000000,-27.101881,-227.666838
134,363.000000,-17.234215,-217.417740,363.000000,-27.336404,-231.324486
135,371.000000,-18.205877,-212.869200,371.000000,-27.951436,-236.826431
136,380.000000,-18.500597,-218.775128,380.000000,-28.204771,-244.489584
137,389.000000,-19.334134,-216.798178,389.000000,-28.656606,-242.948394
138,398.000000,-20.050661,-210.163921,398.000000,-29.063809,-249.566489
139,407.000000,-20.600051,-207.373854,407.000000,-29.722236,-251.842591
140,416.000000,-20.498852,-201.507255,416.000000,-30.605429,-254.606737
141,426.000000,-19.762220,-199.931833,426.000000,-30.960702,-259.708637
142,436.000000,-19.407394,-203.189160,436.000000,-31.736493,-262.639943
143,446.000000,-19.653763,-206.962705,446.000000,-32.551976,-265.722005
144,457.000000,-19.708490,-210.856267,457.000000,-32.904190,-267.630083
145,467.000000,-20.005476,-214.787601,467.000000,-33.976815,-269.188787
146,478.000000,-20.263481,-217.595941,478.000000,-34.842942,-268.942533
147,489.000000,-20.378546,-221.317278,489.000000,-35.580874,-272.837123
148,501.000000,-20.764104,-222.764190,501.000000,-36.315666,-271.749882
149,512.000000,-21.461859,-228.754626,512.000000,-37.269663,-279.855221
150,524.000000,-22.047785,-232.377907,524.000000,-37.497495,-282.237139
151,537.000000,-22.795253,-235.935112,537.000000,-38.684365,-282.795623
152,549.000000,-23.423565,-239.139941,549.000000,-39.251999,-284.783917
153,562.000000,-24.330380,-242.136243,562.000000,-40.538861,-286.989418
154,575.000000,-24.922484,-244.440622,575.000000,-41.438180,-288.960000
155,588.000000,-25.612271,-248.170358,588.000000,-42.016041,-290.787670
156,602.000000,-26.712655,-251.254350,602.000000,-42.908401,-294.325594
157,616.000000,-28.006273,-254.872896,616.000000,-44.001324,-295.334324
158,630.000000,-29.494281,-255.088619,630.000000,-44.909330,-297.034067
159,645.000000,-31.043136,-254.809082,645.000000,-45.321127,-297.120985
