SamplingRate:0.25ms

X-TCMD,X-FRTCM,X-FREQ
%,%,Hz
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.123592421412468,0,1
0.123592421412468,0,1
0.123592421412468,0,1
0.123592421412468,0,1
0.123592421412468,0,1
0.123592421412468,0,1
0.123592421412468,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0686624571681023,0,1
0.0686624571681023,0,1
0.0686624571681023,0,1
0.0686624571681023,0,1
0.0686624571681023,0,1
0.0686624571681023,0,1
0.0686624571681023,0,1
0.0686624571681023,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0823949500918388,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.109859928488731,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
0.0961274355649948,0,1
