"Frequency Response"
"Axis-1: 1 - 1000Hz"
"Index","Frequency","Gain","Phase","Frequency","Gain","Phase"
"","Hz","dB","deg","Hz","dB","deg"
87,400.000000,-9.788439,-99.992139,400.000000,-10.642904,-116.802943
88,405.000000,-10.232039,-103.228098,405.000000,-11.151191,-118.870106
89,410.000000,-10.099005,-102.774437,410.000000,-11.019209,-118.692063
90,415.000000,-10.227682,-103.320085,415.000000,-11.150798,-118.956741
91,420.000000,-10.186157,-103.303053,420.000000,-11.114231,-119.008511
92,425.000000,-10.600975,-105.974427,425.000000,-11.568331,-120.676538
93,430.000000,-10.561962,-105.379330,430.000000,-11.513958,-120.220051
94,435.000000,-10.496609,-105.303065,435.000000,-11.454714,-120.253301
95,440.000000,-11.054205,-107.826364,440.000000,-12.023076,-121.624052
96,445.000000,-10.780785,-108.841755,445.000000,-11.819645,-122.888670
97,450.000000,-10.954872,-111.267895,450.000000,-12.046570,-124.731617
98,455.000000,-11.731369,-110.682515,455.000000,-12.700919,-123.202571
99,460.000000,-11.242711,-113.422855,460.000000,-12.358730,-126.200283
100,465.000000,-11.672135,-111.803721,465.000000,-12.682105,-124.254743
101,470.000000,-11.690295,-118.454581,470.000000,-12.882234,-129.963127
102,475.000000,-11.405377,-110.549753,475.000000,-12.413195,-123.510179
103,480.000000,-12.370120,-116.214682,480.000000,-13.410214,-127.259735
104,485.000000,-12.338179,-123.672892,485.000000,-13.564518,-133.727483
105,490.000000,-11.639018,-118.680217,490.000000,-12.844417,-130.214569
106,495.000000,-11.929608,-121.697164,495.000000,-13.168903,-132.463871
107,500.000000,-12.054494,-121.907239,500.000000,-13.280511,-132.510463
108,505.000000,-12.027513,-121.781806,505.000000,-13.254440,-132.431914
109,510.000000,-12.244193,-127.872209,510.000000,-13.578007,-137.389392
110,515.000000,-12.235526,-126.636273,515.000000,-13.543785,-136.350959
111,520.000000,-13.027586,-129.955852,520.000000,-14.287047,-138.465324
112,525.000000,-13.063833,-126.196487,525.000000,-14.242739,-135.204897
113,530.000000,-12.965713,-131.895811,530.000000,-14.271278,-140.172439
114,535.000000,-12.977879,-132.242678,535.000000,-14.288122,-140.457833
115,540.000000,-13.530369,-132.225628,540.000000,-14.760520,-140.005266
116,545.000000,-13.182316,-136.029993,545.000000,-14.529212,-143.519188
117,550.000000,-13.576516,-133.838702,550.000000,-14.828380,-141.356000
118,555.000000,-13.617535,-140.745108,555.000000,-14.973274,-147.225963
119,560.000000,-13.584290,-135.029001,560.000000,-14.855226,-142.371021
120,565.000000,-13.992710,-142.035454,565.000000,-15.311306,-148.093949
121,570.000000,-13.819521,-141.669489,570.000000,-15.158445,-147.886512
122,575.000000,-14.047123,-142.088772,575.000000,-15.358545,-148.107069
123,580.000000,-14.254488,-142.620106,580.000000,-15.543284,-148.440653
124,585.000000,-14.445217,-147.119671,585.000000,-15.762410,-152.192831
125,590.000000,-14.447070,-144.450968,590.000000,-15.732045,-149.904161
126,595.000000,-14.742689,-148.359246,595.000000,-16.031352,-153.111224
127,600.000000,-14.787256,-149.222065,600.000000,-16.078840,-153.831789
128,605.000000,-14.858248,-149.437318,605.000000,-16.142101,-153.984560
129,610.000000,-15.117574,-154.566323,610.000000,-16.413334,-158.287584
130,615.000000,-15.259490,-151.392027,615.000000,-16.507253,-155.496888
131,620.000000,-15.373500,-155.631258,620.000000,-16.642445,-159.113067
132,625.000000,-15.474994,-155.900928,625.000000,-16.732169,-159.311025
133,630.000000,-15.759696,-156.207303,630.000000,-16.980947,-159.481301
134,635.000000,-15.936170,-156.421018,635.000000,-17.135810,-159.609840
135,640.000000,-15.896704,-157.522460,640.000000,-17.109429,-160.579391
136,645.000000,-16.211326,-158.160393,645.000000,-17.387626,-161.040963
137,650.000000,-16.465638,-161.941101,650.000000,-17.632375,-164.274440
138,655.000000,-16.210084,-162.606650,655.000000,-17.413154,-164.914205
139,660.000000,-16.975286,-159.576426,660.000000,-18.066241,-162.075166
140,665.000000,-16.972848,-163.121879,665.000000,-18.082994,-165.196649
141,670.000000,-17.312266,-162.823230,670.000000,-18.380783,-164.862474
