"Frequency Response"
""
"Index","Frequency","Gain","Phase","Frequency","Gain","Phase"
"","Hz","dB","deg","Hz","dB","deg"
88,450.000000,-25.953729,-227.489024,450.000000,-26.250140,-225.431885
89,455.000000,-25.656954,-230.003537,455.000000,-25.949738,-227.790339
90,460.000000,-26.709902,-229.705610,460.000000,-26.970619,-227.746548
91,465.000000,-26.311562,-227.399746,465.000000,-26.596446,-225.425871
92,470.000000,-27.554275,-229.183383,470.000000,-27.793136,-227.415234
93,475.000000,-26.708730,-233.093604,475.000000,-26.951989,-231.035350
94,480.000000,-27.394522,-227.924720,480.000000,-27.643600,-226.160428
95,485.000000,-28.661192,-227.413072,485.000000,-28.878427,-225.895049
96,490.000000,-28.446916,-232.489856,490.000000,-28.648374,-230.810380
97,495.000000,-28.523862,-235.632574,495.000000,-28.709703,-233.897226
98,500.000000,-28.385540,-237.021662,500.000000,-28.568001,-235.229029
99,505.000000,-28.870123,-237.407734,505.000000,-29.040863,-235.702726
100,510.000000,-29.507906,-234.105096,510.000000,-29.679752,-232.582020
101,515.000000,-29.423500,-232.055546,515.000000,-29.605094,-230.560075
102,520.000000,-29.202933,-229.614760,520.000000,-29.398740,-228.135580
103,525.000000,-28.725668,-231.552264,525.000000,-28.924643,-229.946039
104,530.000000,-29.433902,-237.263241,530.000000,-29.594387,-235.666111
105,535.000000,-29.678432,-233.012175,535.000000,-29.851117,-231.539752
106,540.000000,-29.159900,-236.305809,540.000000,-29.329660,-234.677162
107,545.000000,-30.277229,-235.182123,545.000000,-30.430471,-233.766423
108,550.000000,-29.836881,-235.459492,550.000000,-29.997087,-233.966354
109,555.000000,-30.632526,-234.902953,555.000000,-30.780562,-233.547815
110,560.000000,-30.024154,-241.527429,560.000000,-30.157003,-239.963065
111,565.000000,-30.478828,-236.245529,565.000000,-30.624673,-234.843503
112,570.000000,-30.873059,-238.190473,570.000000,-31.005504,-236.818934
113,575.000000,-31.451653,-241.072594,575.000000,-31.565663,-239.748247
114,580.000000,-31.535433,-238.480299,580.000000,-31.657092,-237.203924
115,585.000000,-30.975713,-239.425639,585.000000,-31.102191,-238.051462
116,590.000000,-32.400362,-235.019253,590.000000,-32.520628,-233.908583
117,595.000000,-32.009810,-239.266025,595.000000,-32.122446,-238.046182
118,600.000000,-32.204171,-240.729695,600.000000,-32.309690,-239.518127
119,605.000000,-33.038617,-240.483455,605.000000,-33.135072,-239.384395
120,610.000000,-31.700802,-242.409217,610.000000,-31.807020,-241.104912
121,615.000000,-34.106574,-243.541896,615.000000,-34.183844,-242.539817
122,620.000000,-32.416846,-240.971533,620.000000,-32.519033,-239.786033
123,625.000000,-34.811686,-235.349486,625.000000,-34.901922,-234.501771
124,630.000000,-33.713408,-242.550410,630.000000,-33.797014,-241.511870
125,635.000000,-32.367588,-245.971329,635.000000,-32.454393,-244.723742
126,640.000000,-35.331190,-247.898187,640.000000,-35.388030,-246.995386
127,645.000000,-35.712779,-239.461136,645.000000,-35.785631,-238.659454
128,650.000000,-33.863169,-250.501856,650.000000,-33.923299,-249.414592
129,655.000000,-37.401410,-241.957936,655.000000,-37.456918,-241.280214
130,660.000000,-34.887429,-248.280972,660.000000,-34.946342,-247.328514
131,665.000000,-36.070443,-246.467966,665.000000,-36.125683,-245.647340
132,670.000000,-35.811763,-242.592541,670.000000,-35.877163,-241.774881
133,675.000000,-37.985473,-249.060002,675.000000,-38.025128,-248.388260
134,680.000000,-34.319377,-245.730509,680.000000,-34.389083,-244.733944
135,685.000000,-38.936201,-244.943289,685.000000,-38.978131,-244.359442
136,690.000000,-35.896651,-248.374168,690.000000,-35.948796,-247.524988
137,695.000000,-36.336030,-245.611417,695.000000,-36.391372,-244.820784
138,700.000000,-41.587380,-238.120109,700.000000,-41.625723,-237.716623
139,705.000000,-38.154315,-252.539467,705.000000,-38.187088,-251.866038
140,710.000000,-35.068481,-253.451996,710.000000,-35.113249,-252.487923
141,715.000000,-40.331676,-250.979618,715.000000,-40.359238,-250.459881
142,720.000000,-41.563853,-244.037151,720.000000,-41.595799,-243.608470
143,725.000000,-37.559268,-246.030543,725.000000,-37.606507,-245.340873
144,730.000000,-44.082163,-244.934004,730.000000,-44.105271,-244.610482
145,735.000000,-38.474876,-245.575285,735.000000,-38.518087,-244.956543
146,740.000000,-39.156358,-249.287854,740.000000,-39.190603,-248.699575
147,745.000000,-51.292049,-262.308337,745.000000,-51.295249,-262.153656
148,750.000000,-41.206832,-243.021715,750.000000,-41.241316,-242.579100
149,755.000000,-36.764727,-252.701983,755.000000,-36.802956,-251.911508
150,760.000000,-44.018037,-254.998012,760.000000,-44.032343,-254.650117
151,765.000000,-47.614200,-249.915346,765.000000,-47.626671,-249.691710
152,770.000000,-38.489843,-245.562109,770.000000,-38.533000,-244.944494
153,775.000000,-54.709531,-266.018720,775.000000,-54.710654,-265.913635
154,780.000000,-40.941808,-238.577465,780.000000,-40.982596,-238.140826
155,785.000000,-58.965768,-147.084905,785.000000,-58.973979,-147.119943
156,790.000000,-44.661554,-245.565938,790.000000,-44.682659,-245.261680
157,795.000000,-44.396176,-229.993750,795.000000,-44.429864,-229.730210
158,800.000000,-47.835228,-221.219863,800.000000,-47.861727,-221.067145
159,805.000000,-49.034750,-193.663363,805.000000,-49.064529,-193.615697
160,810.000000,-47.616884,-182.494484,810.000000,-47.652914,-182.484151
161,815.000000,-40.679504,-230.796065,815.000000,-40.730348,-230.387882
162,820.000000,-48.121923,-133.697293,820.000000,-48.145482,-133.859469
163,825.000000,-42.946216,-124.492015,825.000000,-42.981332,-124.827053
164,830.000000,-43.245444,-204.291090,830.000000,-43.299794,-204.129889
165,835.000000,-42.131041,-179.229243,835.000000,-42.198732,-179.235226
166,840.000000,-38.955369,-117.816539,840.000000,-39.001389,-118.385040
167,845.000000,-41.646137,-160.082154,845.000000,-41.713474,-160.242400
168,850.000000,-37.835178,-157.136968,850.000000,-37.937369,-157.419248
169,855.000000,-36.455912,-154.459229,855.000000,-36.573155,-154.825751
170,860.000000,-35.194104,-151.051572,860.000000,-35.325580,-151.526594
171,865.000000,-34.119949,-153.652409,865.000000,-34.272107,-154.144138
172,870.000000,-32.139071,-157.483454,870.000000,-32.335559,-158.013719
173,875.000000,-30.436530,-180.865548,875.000000,-30.693860,-180.840280
174,880.000000,-30.223206,-168.611871,880.000000,-30.481904,-168.950323
175,885.000000,-28.406173,-176.183283,885.000000,-28.729373,-176.322888
176,890.000000,-26.939808,-196.323809,890.000000,-27.307512,-195.629480
177,895.000000,-26.025165,-205.301048,895.000000,-26.410800,-204.130413
178,900.000000,-26.071508,-211.630656,900.000000,-26.434274,-210.197970
179,905.000000,-25.484388,-227.304146,905.000000,-25.798300,-225.143535
