"Frequency Response"
""
"Index","Frequency","Gain","Phase","Frequency","Gain","Phase"
"","Hz","dB","deg","Hz","dB","deg"
89,410.000000,-0.898932,-515.659515,410.000000,-6.284792,-167.190939
90,415.000000,-0.988004,-407.247241,415.000000,1.341726,-106.222714
91,420.000000,-1.602063,-292.364232,420.000000,-1.849759,-243.998700
92,425.000000,-1.022009,-198.972452,425.000000,-6.427449,-190.048805
93,430.000000,0.309987,-113.432526,430.000000,-4.311328,-147.387339
94,435.000000,1.512365,-63.045093,435.000000,0.249233,-129.581151
95,440.000000,-0.672005,-25.267857,440.000000,6.711750,-92.847015
96,445.000000,-1.968831,10.209956,445.000000,9.810696,43.470533
97,450.000000,-4.611028,33.354214,450.000000,-0.214855,65.791764
98,455.000000,-10.141871,63.289232,455.000000,-9.264682,81.194104
99,460.000000,-15.665873,135.847669,460.000000,-16.681543,141.705896
100,465.000000,-7.390710,179.303695,465.000000,-10.479274,179.512061
101,470.000000,-2.383619,185.086796,470.000000,-7.285518,182.890433
102,475.000000,-0.472894,168.493407,475.000000,-6.216434,174.089598
103,480.000000,1.873677,141.668864,480.000000,-4.644956,162.973012
104,485.000000,1.126862,108.033323,485.000000,-3.646015,146.709535
105,490.000000,-0.504446,50.745248,490.000000,1.068186,111.869768
106,495.000000,-5.027179,-10.491302,495.000000,1.712966,-23.304998
107,500.000000,-2.498304,-137.407498,500.000000,-6.758370,-155.517008
108,505.000000,-0.621735,-211.931538,505.000000,-5.995803,-196.552176
109,510.000000,-0.661442,-303.632387,510.000000,0.136142,-245.878789
110,515.000000,-6.400863,-417.515235,515.000000,-4.943750,-86.033317
111,520.000000,-0.540539,-557.841909,520.000000,-6.189465,-189.200711
112,525.000000,-1.571464,-660.957080,525.000000,-0.803200,-249.530538
113,530.000000,-5.703845,-839.067242,530.000000,-8.190431,-138.969693
114,535.000000,-1.985174,-957.344230,535.000000,-5.950312,-212.232543
115,540.000000,-7.337686,-1113.326228,540.000000,-4.027182,-53.542713
116,545.000000,-2.123084,-1285.415052,545.000000,-6.934709,-194.278338
117,550.000000,-6.923091,-1441.519453,550.000000,-1.724532,-362.765240
118,555.000000,-1.975128,-1289.495507,555.000000,-6.777072,-196.454719
119,560.000000,-7.888687,-1458.117910,560.000000,-3.866811,-29.610600
120,565.000000,-3.743760,-1317.595681,565.000000,-7.004655,144.547802
121,570.000000,-10.436322,-1155.556115,570.000000,-10.169522,266.967434
122,575.000000,-4.673802,-1015.535737,575.000000,-3.903750,99.610627
123,580.000000,-5.335684,-884.926939,580.000000,-9.023245,189.793073
124,585.000000,-9.639438,-729.983134,585.000000,-6.261126,345.180415
125,590.000000,-5.494478,-618.059084,590.000000,-7.261234,487.032734
126,595.000000,-8.819817,-526.300917,595.000000,-11.456454,550.068187
127,600.000000,-10.140169,-382.704857,600.000000,-7.322862,687.732738
128,605.000000,-8.271049,-281.658955,605.000000,-8.240280,820.628617
129,610.000000,-8.876065,-212.360039,610.000000,-11.275498,876.043315
130,615.000000,-12.875484,-126.815424,615.000000,-14.093565,944.092396
131,620.000000,-14.310442,8.192734,620.000000,-12.479163,1090.133946
132,625.000000,-9.661809,49.991484,625.000000,-8.020921,1147.701295
133,630.000000,-10.103004,127.588156,630.000000,-11.802375,1219.337265
134,635.000000,-12.802224,159.919522,635.000000,-14.512655,1243.622203
135,640.000000,-14.976420,220.680596,640.000000,-16.123336,1294.834691
136,645.000000,-22.145608,72.036877,645.000000,-21.958906,1156.390917
137,650.000000,-17.179602,-20.950961,650.000000,-15.991813,1055.797232
138,655.000000,-12.839913,56.072849,655.000000,-11.856941,1148.305658
139,660.000000,-19.881645,67.660472,660.000000,-19.581460,1153.230419
140,665.000000,-14.660814,73.893033,665.000000,-14.353072,1164.499250
141,670.000000,-19.112376,120.286813,670.000000,-19.619986,1205.462671
142,675.000000,-20.712504,79.902459,675.000000,-20.607819,1165.169467
143,680.000000,-15.367082,113.559193,680.000000,-16.031577,1201.882092
144,685.000000,-34.706339,87.283357,685.000000,-34.700232,1168.336888
145,690.000000,-18.714019,76.788906,690.000000,-18.538742,1163.403483
146,695.000000,-21.848534,119.874140,695.000000,-22.211053,1203.728725
147,700.000000,-23.325518,-41.219777,700.000000,-22.877900,1036.068523
148,705.000000,-26.794679,40.162892,705.000000,-26.489707,1121.913704
149,710.000000,-19.063293,127.222748,710.000000,-19.659558,1211.972966
150,715.000000,-21.293186,218.153242,715.000000,-21.873426,1295.299232
151,720.000000,-22.098990,165.602695,720.000000,-22.737201,1246.642292
152,725.000000,-21.145766,174.865926,725.000000,-21.872902,1255.279202
153,730.000000,-12.521695,129.873487,730.000000,-13.854690,1218.831585
154,735.000000,-21.784016,82.819106,735.000000,-21.723987,1167.485524
155,740.000000,-14.430866,48.596912,740.000000,-13.379057,1137.847367
156,745.000000,-13.858218,21.280658,745.000000,-12.074466,1106.466548
157,750.000000,-19.703301,-36.398920,750.000000,-18.967406,1039.769072
158,755.000000,-14.780236,-161.899449,755.000000,-16.178970,915.335750
159,760.000000,-13.556377,-195.176848,760.000000,-15.168284,887.440297
160,765.000000,-12.625681,-266.780081,765.000000,-12.963483,826.191067
161,770.000000,-13.219731,-329.037789,770.000000,-11.501774,758.828346
