1,2,3,4,5,6,7,8,9,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240,245,250,255,260,265,270,275,280,285,290,295,300,305,310,315,320,325,330,335,340,345,350,355,360,365,370,375,380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780,785,790,795,800,805,810,815,820,825,830,835,840,845,850,855,860,865,870,875,880,885,890,895,900,905,910,915,920,925,930,935,940,945,950,955,960,965,970,975,980,985,990,995
-0.7600429,-1.217487,-1.276667,-1.262904,-1.056919,-0.7191891,-0.4733141,-0.4180356,-0.4459516,-0.400304,0.6019367,1.31651,-0.2541595,-3.137226,-4.488089,-5.084794,-6.569044,-9.727255,-9.86765,-11.41699,-8.787968,-13.35014,-14.44043,-12.93532,-15.1098,-12.90716,-13.73709,-16.33517,-16.58328,-19.66,-17.1542,-12.57351,-14.59644,-10.12865,-15.66868,-14.30205,-18.59977,-18.93396,-19.46535,-20.67319,-20.16304,-19.21346,-21.15318,-21.48266,-21.05897,-23.01853,-23.19452,-23.96125,-23.10692,-23.71631,-24.91256,-26.60157,-25.16943,-25.84623,-27.15517,-27.64344,-28.09701,-29.58881,-29.92628,-33.73153,-31.40029,-29.61602,-31.01674,-29.78988,-28.75515,-26.93625,-26.4496,-26.32018,-23.02587,-21.50981,-19.18636,-20.77844,-19.31239,-19.68058,-22.7016,-23.22838,-23.84205,-25.67168,-24.91429,-26.32013,-27.76321,-26.99439,-27.59147,-28.59866,-29.81288,-28.58449,-29.15504,-29.23785,-31.48059,-31.65941,-31.96736,-31.93413,-33.74568,-33.68548,-32.50943,-32.77714,-33.53232,-34.31929,-34.50293,-35.47043,-33.51965,-37.30509,-33.59866,-36.05879,-37.68473,-35.14274,-36.04953,-35.80302,-35.35793,-36.21104,-36.7229,-38.43946,-37.35703,-36.56977,-37.78191,-38.71797,-37.32732,-38.77167,-37.82879,-39.2069,-40.03223,-38.65599,-38.50373,-40.4301,-39.99082,-39.73389,-40.04187,-39.98055,-40.11765,-40.7243,-42.03091,-41.31172,-40.46442,-40.03087,-42.61122,-43.06342,-44.00913,-40.45444,-42.36249,-44.85026,-43.20164,-44.52335,-41.59866,-46.03245,-42.52856,-45.83208,-43.11293,-46.02343,-44.21575,-48.43109,-45.9941,-49.8788,-44.46575,-50.15314,-45.20216,-47.15729,-46.08781,-50.02528,-44.14202,-49.978,-45.85045,-46.29608,-50.64698,-48.0406,-48.98617,-52.9336,-52.07891,-49.11145,-49.09818,-46.27694,-52.35604,-53.45766,-53.83832,-53.18272,-53.15148,-47.57142,-59.67329,-49.37238,-51.63625,-48.80486,-52.89677,-45.40364,-50.46893,-54.10715,-43.8194,-54.2067,-45.44954,-53.51823,-49.74892,-46.25937,-49.72781,-48.43678,-49.79131,-51.04969,-48.51765,-51.04969,-47.74334,-53.43945,-58.36511,-48.02351,-52.64103,-56.84148,-50.79731,-52.81767,-58.32891,-50.59855,-54.15124
-13.5,-14.94,-15.12,-14.76,-13.95,-13.68001,-15.12,-15.84,-18.00001,-19.8,-28.80001,-48.6,-67.5,-77.40001,-85.5,-93.6,-103.05,-85.5,-81,-99.00001,-98.1,-98.1,-105.75,-100.8,-103.5,-115.2,-120.15,-117,-113.85,-90.9,-66.15,-72.00001,-101.25,-121.5,-119.25,-142.2,-127.8,-139.5,-138.15,-151.2,-150.3,-149.4,-164.25,-147.6,-146.7,-145.8,-162.45,-162,-161.55,-170.1,-180,-180,-159.75,-180,-169.2,-180,-180,-180,-180,-180,-156.15,-155.7,-155.25,-129.6,-154.35,-127.8,-153.45,-126,-137.25,-152.1,-180,-180,-180,-211.5,-210.15,-237.6,-235.8,-202.5,-200.25,-230.4,-228.6,-246.6,-225,-223.2,-256.05,-254.7,-217.8,-216,-250.65,-249.3,-247.95,-246.6,-245.25,-243.9,-242.55,-241.2,-239.85,-279,-237.15,-277.2,-234.45,-275.4,-231.75,-230.4,-229.05,-271.8,-270.9,-315,-269.1,-268.2,-267.3,-266.4,-265.5,-264.6,-263.7,-311.4,-261.9,-310.5,-260.1,-259.2,-258.3,-257.4,-308.25,-255.6,-307.35,-306.9,-252.9,-252,-251.1,-305.1,-304.65,-304.2,-303.75,-303.3,-302.85,-302.4,-301.95,-301.5,-301.05,-300.6,-300.15,-59.40001,-299.25,-298.8,-298.35,-297.9,7.650009,-297,10.35001,-296.1,-51.3,-295.2,15.75,0,18.45,19.8,-292.95,-292.5,-292.05,25.19998,0,27.9,-40.50001,-39.60001,-289.35,-37.8,0,-36,-107.55,-34.20001,-33.30001,-5.40003,-31.5,9.899953,-29.7,-28.8,-27.9,-35.99993,-26.09999,-25.2,-24.29999,0,-157.4999,-280.8,-20.7,-19.8,-18.89999,-18.00001,-17.1,0,-15.30001,-14.4,-13.50001,-12.60001,-11.7,-10.8,-94.95,-94.49999,-8.100005,-93.60001,0,-5.400011,-92.24999,-21.59999,-35.10019,-34.20023,-22.5001
