TCMD,FRTCM,FREQ
-7.580335073,-10.56028564,1
-7.607800055,-10.60148311,1
-7.607800055,-10.60148311,1
-7.594067564,-10.60148311,1
-7.648997528,-10.60148311,1
-7.607800055,-10.65641307,1
-7.703927492,-10.65641307,1
-7.717659984,-10.65641307,1
-7.648997528,-10.65641307,1
-7.621532546,-10.71134304,1
-7.758857457,-10.71134304,1
-7.717659984,-10.71134304,1
-7.717659984,-10.71134304,1
-7.772589948,-10.766273,1
-7.841252403,-10.766273,1
-7.813787421,-10.766273,1
-7.786322439,-10.766273,1
-7.786322439,-10.82120297,1
-7.841252403,-10.82120297,1
-7.841252403,-10.82120297,1
-7.841252403,-10.82120297,1
-7.896182367,-10.87613293,1
-7.937379841,-10.87613293,1
-8.033507278,-10.87613293,1
-7.992309805,-10.87613293,1
-7.992309805,-10.9173304,1
-8.06097226,-10.9173304,1
-7.951112332,-10.9173304,1
-7.992309805,-10.9173304,1
-7.992309805,-10.97226037,1
-7.964844823,-10.97226037,1
-8.074704751,-10.97226037,1
-8.006042296,-10.97226037,1
-8.006042296,-11.02719033,1
-8.115902225,-11.02719033,1
-8.074704751,-11.02719033,1
-8.102169734,-11.06838781,1
-8.115902225,-11.06838781,1
-8.129634716,-11.06838781,1
-8.198297171,-11.06838781,1
-8.102169734,-11.12331777,1
-8.129634716,-11.12331777,1
-8.212029662,-11.12331777,1
-8.18456468,-11.12331777,1
-8.212029662,-11.16451524,1
-8.157099698,-11.16451524,1
-8.239494644,-11.16451524,1
-8.266959626,-11.16451524,1
-8.198297171,-11.21944521,1
-8.239494644,-11.21944521,1
-8.294424609,-11.21944521,1
-8.294424609,-11.21944521,1
-8.321889591,-11.27437517,1
-8.294424609,-11.27437517,1
-8.349354573,-11.27437517,1
-8.390552046,-11.27437517,1
-8.349354573,-11.31557264,1
-8.349354573,-11.31557264,1
-8.404284537,-11.31557264,1
-8.376819555,-11.31557264,1
-8.431749519,-11.35677012,1
-8.390552046,-11.35677012,1
-8.431749519,-11.35677012,1
-8.459214502,-11.35677012,1
-8.459214502,-11.41170008,1
-8.459214502,-11.41170008,1
-8.500411975,-11.41170008,1
-8.500411975,-11.41170008,1
-8.527876957,-11.45289756,1
-8.500411975,-11.45289756,1
-8.596539412,-11.45289756,1
-8.651469377,-11.45289756,1
-8.541609448,-11.50782752,1
-8.596539412,-11.50782752,1
-8.651469377,-11.50782752,1
-8.596539412,-11.54902499,1
-8.69266685,-11.54902499,1
-8.610271903,-11.54902499,1
-8.665201868,-11.54902499,1
-8.706399341,-11.59022247,1
-8.637736885,-11.59022247,1
-8.69266685,-11.59022247,1
-8.720131832,-11.59022247,1
-8.761329305,-11.64515243,1
-8.761329305,-11.64515243,1
-8.761329305,-11.64515243,1
-8.829991761,-11.64515243,1
-8.802526778,-11.6863499,1
-8.761329305,-11.6863499,1
-8.816259269,-11.6863499,1
-8.816259269,-11.6863499,1
-8.843724252,-11.72754738,1
-8.843724252,-11.72754738,1
-8.857456743,-11.72754738,1
-8.898654216,-11.72754738,1
-8.857456743,-11.76874485,1
-8.898654216,-11.76874485,1
-8.898654216,-11.76874485,1
