TCMD,FRTCM,FREQ
-2.677835759,-4.957429278,1
-2.773963197,-4.98489426,1
-2.705300742,-4.98489426,1
-2.719033233,-4.98489426,1
-2.677835759,-4.98489426,1
-2.773963197,-5.012359242,1
-2.732765724,-5.012359242,1
-2.719033233,-5.012359242,1
-2.746498215,-5.012359242,1
-2.760230706,-5.053556715,1
-2.773963197,-5.053556715,1
-2.81516067,-5.053556715,1
-2.773963197,-5.053556715,1
-2.828893161,-5.081021697,1
-2.81516067,-5.081021697,1
-2.801428179,-5.081021697,1
-2.828893161,-5.081021697,1
-2.842625652,-5.108486679,1
-2.828893161,-5.108486679,1
-2.883823126,-5.108486679,1
-2.842625652,-5.108486679,1
-2.897555617,-5.135951662,1
-2.856358143,-5.135951662,1
-2.842625652,-5.135951662,1
-2.883823126,-5.135951662,1
-2.897555617,-5.163416644,1
-2.911288108,-5.163416644,1
-2.897555617,-5.163416644,1
-2.842625652,-5.163416644,1
-2.925020599,-5.190881626,1
-2.925020599,-5.190881626,1
-2.897555617,-5.190881626,1
-2.952485581,-5.190881626,1
-2.93875309,-5.218346608,1
-2.952485581,-5.218346608,1
-2.952485581,-5.218346608,1
-2.952485581,-5.24581159,1
-2.979950563,-5.24581159,1
-2.993683054,-5.24581159,1
-2.993683054,-5.24581159,1
-2.93875309,-5.273276572,1
-2.952485581,-5.273276572,1
-2.993683054,-5.273276572,1
-2.952485581,-5.273276572,1
-2.979950563,-5.300741555,1
-3.034880527,-5.300741555,1
-3.021148036,-5.300741555,1
-3.062345509,-5.300741555,1
-2.993683054,-5.328206537,1
-3.034880527,-5.328206537,1
-3.034880527,-5.328206537,1
-3.048613018,-5.328206537,1
-3.062345509,-5.341939028,1
-3.062345509,-5.341939028,1
-3.089810492,-5.341939028,1
-3.103542983,-5.341939028,1
-3.062345509,-5.36940401,1
-3.089810492,-5.36940401,1
-3.103542983,-5.36940401,1
-3.089810492,-5.36940401,1
-3.117275474,-5.396868992,1
-3.158472947,-5.396868992,1
-3.131007965,-5.396868992,1
-3.089810492,-5.396868992,1
-3.103542983,-5.424333974,1
-3.144740456,-5.424333974,1
-3.117275474,-5.424333974,1
-3.144740456,-5.424333974,1
-3.144740456,-5.451798956,1
-3.185937929,-5.451798956,1
-3.240867893,-5.451798956,1
-3.158472947,-5.451798956,1
-3.19967042,-5.479263938,1
-3.213402911,-5.479263938,1
-3.185937929,-5.479263938,1
-3.227135402,-5.479263938,1
-3.172205438,-5.506728921,1
-3.213402911,-5.506728921,1
-3.268332876,-5.506728921,1
-3.240867893,-5.534193903,1
-3.240867893,-5.534193903,1
-3.227135402,-5.534193903,1
-3.254600385,-5.534193903,1
-3.227135402,-5.547926394,1
-3.254600385,-5.547926394,1
-3.295797858,-5.547926394,1
-3.268332876,-5.547926394,1
-3.309530349,-5.575391376,1
-3.268332876,-5.575391376,1
-3.282065367,-5.575391376,1
-3.295797858,-5.575391376,1
-3.254600385,-5.602856358,1
-3.282065367,-5.602856358,1
-3.350727822,-5.602856358,1
-3.350727822,-5.602856358,1
-3.391925295,-5.63032134,1
-3.336995331,-5.63032134,1
-3.405657786,-5.63032134,1
-3.405657786,-5.63032134,1
-3.378192804,-5.644053831,1
-3.405657786,-5.644053831,1
-3.44685526,-5.644053831,1
-3.419390277,-5.644053831,1
-3.44685526,-5.671518814,1
-3.419390277,-5.671518814,1
-3.433122768,-5.671518814,1
-3.44685526,-5.671518814,1
-3.44685526,-5.698983796,1
-3.474320242,-5.698983796,1
-3.419390277,-5.698983796,1
-3.460587751,-5.698983796,1
-3.419390277,-5.726448778,1
-3.419390277,-5.726448778,1
-3.501785224,-5.726448778,1
-3.460587751,-5.726448778,1
-3.460587751,-5.740181269,1
-3.501785224,-5.740181269,1
-3.501785224,-5.740181269,1
-3.474320242,-5.767646251,1
-3.474320242,-5.767646251,1
-3.460587751,-5.767646251,1
-3.501785224,-5.767646251,1
-3.529250206,-5.795111233,1
-3.433122768,-5.795111233,1
-3.529250206,-5.795111233,1
-3.58418017,-5.795111233,1
-3.542982697,-5.808843724,1
-3.570447679,-5.808843724,1
-3.488052733,-5.808843724,1
-3.529250206,-5.808843724,1
-3.597912661,-5.836308706,1
-3.488052733,-5.836308706,1
-3.597912661,-5.836308706,1
-3.58418017,-5.836308706,1
-3.515517715,-5.850041197,1
-3.652842626,-5.850041197,1
-3.556715188,-5.850041197,1
-3.597912661,-5.850041197,1
-3.597912661,-5.87750618,1
-3.570447679,-5.87750618,1
-3.597912661,-5.87750618,1
-3.625377644,-5.87750618,1
-3.625377644,-5.904971162,1
-3.652842626,-5.904971162,1
-3.639110135,-5.904971162,1
-3.611645152,-5.904971162,1
-3.70777259,-5.918703653,1
-3.625377644,-5.918703653,1
-3.652842626,-5.918703653,1
-3.666575117,-5.918703653,1
-3.70777259,-5.946168635,1
-3.680307608,-5.946168635,1
-3.680307608,-5.946168635,1
-3.735237572,-5.946168635,1
-3.721505081,-5.959901126,1
-3.748970063,-5.959901126,1
-3.817632519,-5.959901126,1
-3.803900027,-5.959901126,1
-3.803900027,-5.987366108,1
-3.762702554,-5.987366108,1
-3.776435045,-5.987366108,1
-3.83136501,-6.001098599,1
-3.748970063,-6.001098599,1
-3.790167536,-6.001098599,1
-3.790167536,-6.001098599,1
-3.776435045,-6.028563581,1
-3.845097501,-6.028563581,1
-3.803900027,-6.028563581,1
-3.776435045,-6.028563581,1
-3.872562483,-6.042296073,1
-3.803900027,-6.042296073,1
-3.845097501,-6.042296073,1
-3.845097501,-6.042296073,1
-3.858829992,-6.056028564,1
-3.913759956,-6.056028564,1
-3.83136501,-6.056028564,1
-3.900027465,-6.056028564,1
-3.900027465,-6.083493546,1
-3.845097501,-6.083493546,1
-3.886294974,-6.083493546,1
-3.872562483,-6.083493546,1
-3.886294974,-6.097226037,1
-3.954957429,-6.097226037,1
-3.886294974,-6.097226037,1
-3.941224938,-6.097226037,1
-3.96868992,-6.124691019,1
-3.927492447,-6.124691019,1
-3.96868992,-6.124691019,1
-3.941224938,-6.124691019,1
-3.941224938,-6.13842351,1
-4.009887394,-6.13842351,1
-3.982422411,-6.13842351,1
-3.982422411,-6.13842351,1
-4.009887394,-6.152156001,1
-3.954957429,-6.152156001,1
-3.96868992,-6.152156001,1
-3.954957429,-6.152156001,1
-3.96868992,-6.179620983,1
-4.009887394,-6.179620983,1
-3.96868992,-6.179620983,1
-4.023619885,-6.179620983,1
-4.09228234,-6.193353474,1
-3.996154902,-6.193353474,1
-4.09228234,-6.193353474,1
-4.051084867,-6.207085965,1
-4.037352376,-6.207085965,1
-4.09228234,-6.207085965,1
-4.037352376,-6.207085965,1
-4.037352376,-6.234550948,1
-4.09228234,-6.234550948,1
-4.051084867,-6.234550948,1
-4.064817358,-6.234550948,1
-4.078549849,-6.248283439,1
-4.064817358,-6.248283439,1
-4.106014831,-6.248283439,1
-4.119747322,-6.248283439,1
-4.119747322,-6.26201593,1
-4.160944795,-6.26201593,1
-4.106014831,-6.26201593,1
-4.133479813,-6.26201593,1
-4.133479813,-6.275748421,1
-4.119747322,-6.275748421,1
-4.147212304,-6.275748421,1
-4.160944795,-6.275748421,1
-4.119747322,-6.303213403,1
-4.147212304,-6.303213403,1
-4.147212304,-6.303213403,1
-4.21587476,-6.303213403,1
-4.147212304,-6.316945894,1
-4.21587476,-6.316945894,1
-4.21587476,-6.316945894,1
-4.188409778,-6.316945894,1
-4.188409778,-6.330678385,1
-4.202142269,-6.330678385,1
-4.21587476,-6.330678385,1
-4.202142269,-6.330678385,1
-4.202142269,-6.344410876,1
-4.257072233,-6.344410876,1
-4.21587476,-6.344410876,1
-4.229607251,-6.344410876,1
-4.243339742,-6.358143367,1
-4.21587476,-6.358143367,1
-4.243339742,-6.358143367,1
-4.243339742,-6.371875858,1
-4.188409778,-6.371875858,1
-4.298269706,-6.371875858,1
-4.298269706,-6.371875858,1
-4.298269706,-6.39934084,1
-4.312002197,-6.39934084,1
-4.284537215,-6.39934084,1
-4.312002197,-6.39934084,1
-4.298269706,-6.413073332,1
-4.270804724,-6.413073332,1
-4.312002197,-6.413073332,1
-4.339467179,-6.413073332,1
-4.312002197,-6.426805823,1
-4.380664653,-6.426805823,1
-4.380664653,-6.426805823,1
-4.366932161,-6.426805823,1
-4.366932161,-6.440538314,1
-4.339467179,-6.440538314,1
-4.366932161,-6.440538314,1
-4.408129635,-6.440538314,1
-4.380664653,-6.454270805,1
-4.380664653,-6.454270805,1
-4.408129635,-6.454270805,1
-4.394397144,-6.454270805,1
-4.394397144,-6.468003296,1
-4.366932161,-6.468003296,1
-4.408129635,-6.468003296,1
-4.449327108,-6.468003296,1
-4.366932161,-6.481735787,1
-4.408129635,-6.481735787,1
-4.408129635,-6.481735787,1
-4.408129635,-6.481735787,1
-4.463059599,-6.495468278,1
-4.408129635,-6.495468278,1
-4.47679209,-6.495468278,1
-4.421862126,-6.495468278,1
-4.435594617,-6.509200769,1
-4.490524581,-6.509200769,1
-4.463059599,-6.509200769,1
-4.463059599,-6.509200769,1
-4.463059599,-6.52293326,1
-4.504257072,-6.52293326,1
-4.504257072,-6.52293326,1
-4.47679209,-6.536665751,1
-4.504257072,-6.536665751,1
-4.517989563,-6.536665751,1
-4.504257072,-6.536665751,1
-4.517989563,-6.550398242,1
-4.47679209,-6.550398242,1
-4.504257072,-6.550398242,1
-4.559187037,-6.550398242,1
-4.504257072,-6.550398242,1
-4.504257072,-6.550398242,1
-4.559187037,-6.550398242,1
-4.545454545,-6.550398242,1
-4.586652019,-6.564130733,1
-4.586652019,-6.564130733,1
-4.559187037,-6.564130733,1
-4.572919528,-6.564130733,1
-4.572919528,-6.577863224,1
-4.531722054,-6.577863224,1
-4.572919528,-6.577863224,1
-4.627849492,-6.577863224,1
-4.559187037,-6.591595715,1
-4.559187037,-6.591595715,1
-4.60038451,-6.591595715,1
-4.614117001,-6.591595715,1
-4.60038451,-6.605328207,1
-4.614117001,-6.605328207,1
-4.614117001,-6.605328207,1
-4.655314474,-6.605328207,1
-4.655314474,-6.619060698,1
-4.60038451,-6.619060698,1
-4.641581983,-6.619060698,1
-4.641581983,-6.619060698,1
-4.669046965,-6.619060698,1
-4.669046965,-6.619060698,1
-4.669046965,-6.619060698,1
-4.682779456,-6.619060698,1
-4.655314474,-6.632793189,1
-4.641581983,-6.632793189,1
-4.641581983,-6.632793189,1
-4.669046965,-6.632793189,1
-4.682779456,-6.64652568,1
-4.710244438,-6.64652568,1
-4.682779456,-6.64652568,1
-4.723976929,-6.660258171,1
-4.696511947,-6.660258171,1
-4.723976929,-6.660258171,1
-4.751441912,-6.660258171,1
-4.778906894,-6.660258171,1
-4.751441912,-6.660258171,1
-4.778906894,-6.660258171,1
-4.751441912,-6.660258171,1
-4.751441912,-6.673990662,1
-4.778906894,-6.673990662,1
-4.751441912,-6.673990662,1
-4.778906894,-6.673990662,1
-4.778906894,-6.687723153,1
-4.73770942,-6.687723153,1
-4.778906894,-6.687723153,1
-4.751441912,-6.687723153,1
-4.792639385,-6.701455644,1
-4.806371876,-6.701455644,1
-4.820104367,-6.701455644,1
-4.806371876,-6.701455644,1
-4.806371876,-6.701455644,1
-4.820104367,-6.701455644,1
-4.806371876,-6.701455644,1
-4.833836858,-6.701455644,1
-4.86130184,-6.715188135,1
-4.778906894,-6.715188135,1
-4.806371876,-6.715188135,1
-4.806371876,-6.715188135,1
-4.847569349,-6.715188135,1
-4.833836858,-6.715188135,1
-4.833836858,-6.715188135,1
-4.875034331,-6.715188135,1
-4.888766822,-6.728920626,1
