"Frequency Response"
"Axis-1: 1 - 1000Hz"
"Index","Time","TCMD","FRTCM","FREQ"
"","msec","%","%","Hz"
10276,2569.000000,-2.856358143367207,-0.329579785773139,1.000000000000000
10277,2569.250000,-2.815160670145565,-0.329579785773139,1.000000000000000
10278,2569.500000,-2.801428179071684,-0.247184839329854,1.000000000000000
10279,2569.750000,-2.801428179071684,-0.247184839329854,1.000000000000000
10280,2570.000000,-2.842625652293326,-0.247184839329854,1.000000000000000
10281,2570.250000,-2.719033232628399,-0.247184839329854,1.000000000000000
10282,2570.500000,-2.691568250480637,-0.164789892886570,1.000000000000000
10283,2570.750000,-2.732765723702280,-0.164789892886570,1.000000000000000
10284,2571.000000,-2.732765723702280,-0.164789892886570,1.000000000000000
10285,2571.250000,-2.664103268332875,-0.164789892886570,1.000000000000000
10286,2571.500000,-2.664103268332875,-0.082394946443285,1.000000000000000
10287,2571.750000,-2.677835759406757,-0.082394946443285,1.000000000000000
10288,2572.000000,-2.664103268332875,-0.082394946443285,1.000000000000000
10289,2572.250000,-2.595440812963472,-0.082394946443285,1.000000000000000
10290,2572.500000,-2.554243339741829,0.000000000000000,1.000000000000000
10291,2572.750000,-2.581708321889591,0.000000000000000,1.000000000000000
10292,2573.000000,-2.554243339741829,0.000000000000000,1.000000000000000
10293,2573.250000,-2.526778357594067,0.000000000000000,1.000000000000000
10294,2573.500000,-2.513045866520187,0.096127437517166,1.000000000000000
10295,2573.750000,-2.554243339741829,0.096127437517166,1.000000000000000
10296,2574.000000,-2.526778357594067,0.096127437517166,1.000000000000000
10297,2574.250000,-2.307058500411975,0.096127437517166,1.000000000000000
10298,2574.500000,-2.389453446855260,0.178522383960450,1.000000000000000
10299,2574.750000,-2.375720955781379,0.178522383960450,1.000000000000000
10300,2575.000000,-2.361988464707498,0.178522383960450,1.000000000000000
10301,2575.250000,-2.375720955781379,0.178522383960450,1.000000000000000
10302,2575.500000,-2.320790991485855,0.260917330403735,1.000000000000000
