1,12000,1973.976921061058,0.1644980767550882,0.006861688273648427
2,6000,760.7525788545607,0.1267920964757601,0.006854822004834812
3,4000,311.5902436953039,0.07789756092382596,0.006855966053903105
4,3000,189.6182356067003,0.06320607853556676,0.006870841264724735
5,2400,163.4715619515633,0.06811315081315136,0.006912040701136002
6,2000,152.7052797451612,0.07635263987258059,0.006845665566623296
7,1715,126.998075034469,0.07405135570522973,0.006942334766812404
8,1500,107.3056854140013,0.07153712360933423,0.006893726756175012
9,1333,86.00658974424046,0.06452107257632442,0.006727191324039128
10,1200,82.55973790958575,0.06879978159132145,0.00699215124050835
15,800,43.71051140129552,0.0546381392516194,0.00702076669782324
20,600,36.32244296371928,0.06053740493953214,0.007026484807332441
25,480,28.35759669542301,0.05907832644879793,0.006780441850422311
30,400,11.05465407483213,0.02763663518708032,0.006831921003759893
35,343,14.92721839807935,0.04351958716641209,0.007006388407406006
40,300,-2.444380961358812,-0.008147936537862705,0.007140929028390778
45,267,-16.3004673887047,-0.06105043965807003,0.006686267809250935
50,240,17.60505112633103,0.07335437969304598,0.006866264343258651
55,218,19.58253404498095,0.08982813782101351,0.006740296857618206
60,200,13.27932134270661,0.06639660671353305,0.006454263851046724
65,185,21.01070952042927,0.1135714028131312,0.007645666236812183
70,171,7.154627176001695,0.04183992500585786,0.006665497016141442
75,160,4.751441285014165,0.02969650803133853,0.006866287905723535
80,150,16.7673696428537,0.1117824642856913,0.006866191327571353
85,141,-8.143368482589702,-0.05775438640134541,0.005259264075583464
90,134,16.23180585354568,0.1211328795040722,0.00860842461906418
95,126,9.804996989667437,0.07781743642593204,0.006757274506583511
100,120,8.939851075410873,0.07449875896175727,0.00606523801882888
105,114,7.854985252022745,0.06890337940370829,0.005059357340397298
110,109,13.63636406697332,0.125104257495168,0.005165474950719849
115,105,22.58994808234277,0.2151423626889787,0.0105936440683578
120,100,18.03076064586638,0.1803076064586638,0.007690204381939693
125,96,-12.5103008076549,-0.1303156334130719,0.006866134703158437
130,92,2.389454893767851,0.02597233580182447,0.004478048209263757
135,89,6.687723398208631,0.07514295953043407,0.01033799065632938
140,86,7.745124951004996,0.09005959245354647,0.009421109460120177
145,82,-3.199668526649458,-0.039020347885969,-0.003684304836323012
150,80,5.644052553921906,0.07055065692402382,0.006866221129891409
155,78,6.303214177489315,0.08081043817293994,0.01936634037738992
160,75,6.042296141386056,0.08056394855181408,-0.006591565608978224
165,73,7.909914880990946,0.108354998369739,0.00526728593322957
170,70,4.408128160983315,0.06297325944261879,-0.0005885047572046505
175,69,8.404285043478019,0.1218012325141742,0.0127374287964648
180,66,5.45179934799673,0.08260302042419289,-0.00561781125989869
185,65,10.42295972816648,0.1603532265871765,0.01119725429094491
190,63,9.69513919949531,0.1538910984046875,-0.001961770038758975
195,62,12.90854076668618,0.2082022704304222,0.02192773934333572
200,60,11.83740806579589,0.1972901344299315,0.00686627825101794
205,59,12.41417181491853,0.2104096917782802,0.005818843083866169
210,57,10.91733074188233,0.1915321182786374,0.008432248705310034
215,56,10.9859931990504,0.1961784499830428,0.007847198950392043
220,54,8.472946075722573,0.1569064088096773,0.004068966265077812
225,53,9.035979423671964,0.1704901778051314,-0.008550408876167372
230,53,12.40043943189084,0.2339705553186951,0.02539212804920482
235,51,9.09090900793673,0.178253117802681,0.007000916144427148
240,50,9.873660881072309,0.1974732176214462,0.006866310834883542
245,49,9.351826533675199,0.1908536027280653,0.005044625729931695
250,48,8.843724235892306,0.1842442549144231,0.006866127252581382
255,47,9.338094271719461,0.1986828568450949,0.005843677419297957
260,46,8.624004587531083,0.1874783605985018,0.005075094492542244
265,45,8.060972319915908,0.1791327182203535,-0.002136112584006611
270,45,10.43669329397377,0.2319265176438615,0.01556348800659144
275,43,7.827519878745056,0.1820353460173269,-0.008303374745124353
280,43,8.253227487206464,0.1919355229582899,0.0124551350640654
285,42,9.035979010164745,0.2151423573848749,-0.002615720033648231
290,42,8.898654388263818,0.2118727235300909,0.01929089923699468
295,40,5.822576334699981,0.1455644083674995,-0.008926132321360903
300,40,6.39934070408345,0.1599835176020862,0.006866212002930472
305,40,8.761329174041766,0.2190332293510441,0.03776432685553602
310,38,4.504257358610621,0.11853308838449,-0.01481659788834117
315,38,4.833836434409049,0.1272062219581329,-0.003975192182939963
320,38,8.019774489104773,0.2110466970817045,0.05565274702874719
325,37,4.270805239677461,0.1154271686399314,0.006680630550192793
330,36,2.773962412029499,0.07705451144526387,-0.01525829897986227
335,36,4.69651234149933,0.1304586761527592,0.02174316429430043
340,35,5.16341666132212,0.1475261903234891,-0.01922542708260647
345,35,7.237022640183572,0.2067720754338163,0.02707265956061448
350,34,3.803900241851792,0.1118794188779939,-0.02746498014997033
355,34,6.742652669548978,0.198313313810264,0.0298883476678076
360,34,8.898653447628041,0.2617251014008247,0.02908051101600374
365,32,3.927493095397947,0.1227341592311859,-0.0459180399775464
370,33,7.525405012071126,0.2280425761233675,0.06033970754254867
375,32,5.822576738893972,0.1819555230904366,0.00686626322567116
380,31,4.284537278115758,0.138210879939218,-0.05537291880577219
385,32,7.964844737201921,0.24890139803756,0.06308361561969451
390,30,3.515517584979522,0.1171839194993174,-0.04989468231797165
395,31,8.431749699637303,0.2719919257947517,0.06644760408709074
400,30,4.943696737289446,0.1647898912429815,0.006866264343258847
405,29,4.490524783730512,0.1548456821976039,-0.05824464765088545
410,30,7.429277881979916,0.2476425960659972,0.06316951413949404
415,29,5.767646457999971,0.1988843606206887,0.002367689691736772
420,28,2.732766006141888,0.09759878593363884,-0.01814646380288463
425,28,4.490524783730502,0.1603758851332322,-0.03678334717239228
430,28,5.53419393859803,0.1976497835213582,0.0245223471096559
435,28,6.632793515920649,0.2368854827114517,0.05738223237650586
440,27,4.092282027006136,0.1515660010002273,-0.02288748158348628
445,27,5.328206054866294,0.1973409649950479,0.009663548734454042
450,27,5.932436369359499,0.2197198655318333,0.03814582029978648
455,26,2.856358349323268,0.1098599365124334,-0.02957765872661706
460,26,4.119747258722797,0.1584518176431845,-0.00686619029595329
465,26,4.545453995466238,0.1748251536717784,0.04225381177204739
470,26,5.42433419823646,0.20862823839371,0.02640870672006244
